"Unfiltered word count","Occurrences","Percentage"
"progressieve",2,0.001
"kiloknaller",2,0.001
"datje",2,0.001
"klimaatdoelen",2,0.001
"aangesloten",2,0.001
"lijden",2,0.001
"gemaild",2,0.001
"terreinen",2,0.001
"strot",2,0.001
"instabiliteit",2,0.001
"besturen",2,0.001
"gemak",2,0.001
"verstrekken",2,0.001
"mary",2,0.001
"begreep",2,0.001
"verbondenheid",2,0.001
"traditioneel",2,0.001
"winkelier",2,0.001
"gemerkt",2,0.001
"kinderrechten",2,0.001
"gemotiveerde",2,0.001
"weggehaald",2,0.001
"ploeg",2,0.001
"haasje",2,0.001
"organiseert",2,0.001
"synagogen",2,0.001
"ruilvoet",2,0.001
"huur",2,0.001
"zijt",2,0.001
"ingeleverd",2,0.001
"misleiden",2,0.001
"vrijstellingen",2,0.001
"zint",2,0.001
"amersfoort",2,0.001
"waarschuwing",2,0.001
"valkuilen",2,0.001
"cirkelzaag",2,0.001
"eieren",2,0.001
"voetbalwet",2,0.001
"aanvoelen",2,0.001
"emissies",2,0.001
"onderhandeld",2,0.001
"onderuit",2,0.001
"binnenkomt",2,0.001
"steekvliegen",2,0.001
"uitpakt",2,0.001
"twitterde",2,0.001
"huidskleur",2,0.001
"hekel",2,0.001
"wangedrag",2,0.001
"voedselagenda",2,0.001
"deugen",2,0.001
"vvd'er",2,0.001
"circus",2,0.001
"migratiedeal",2,0.001
"handelt",2,0.001
"reacties",2,0.001
"ruilvoetproblematiek",2,0.001
"vernoemd",2,0.001
"volstaan",2,0.001
"individueel",2,0.001
"geschreven",2,0.001
"wegwuiven",2,0.001
"draait",2,0.001
"cadeautjes",2,0.001
"krant",2,0.001
"doodziek",2,0.001
"halvering",2,0.001
"panamera",2,0.001
"zorgpremies",2,0.001
"haard",2,0.001
"leidend",2,0.001
"geprezen",2,0.001
"omhooggaat",2,0.001
"bolland",2,0.001
"pessimistisch",2,0.001
"statushouders",2,0.001
"grondslag",2,0.001
"zorgvuldige",2,0.001
"militaire",2,0.001
"poelenburg",2,0.001
"opwierp",2,0.001
"verkiezingsfooi",2,0.001
"dronken",2,0.001
"rijkste",2,0.001
"opgevangen",2,0.001
"verlopen",2,0.001
"genegeerd",2,0.001
"prangend",2,0.001
"winkelen",2,0.001
"oisterwijk",2,0.001
"oppositiepartij",2,0.001
"betekenisvoller",2,0.001
"delict",2,0.001
"steigers",2,0.001
"stikken",2,0.001
"beschrijft",2,0.001
"doof",2,0.001
"ballin",2,0.001
"interesse",2,0.001
"marmer",2,0.001
"bekijkend",2,0.001
"niettemin",2,0.001
"vergoedingen",2,0.001
"streden",2,0.001
"vermoord",2,0.001
"schoo",2,0.001
"balkan",2,0.001
"agressieve",2,0.001
"opschrijven",2,0.001
"wegzetten",2,0.001
"wereldwijde",2,0.001
"vertrouw",2,0.001
"ontvanger",2,0.001
"ontvangen",2,0.001
"klimmen",2,0.001
"springen",2,0.001
"boris",2,0.001
"loskoppelen",2,0.001
"woordkeuzen",2,0.001
"getolereerd",2,0.001
"afvallen",2,0.001
"pastoor",2,0.001
"kostenpost",2,0.001
"schrijf",2,0.001
"vluchtelingenkampen",2,0.001
"teleurstellend",2,0.001
"veld",2,0.001
"vrouwenkiesrecht",2,0.001
"hulpverleners",2,0.001
"doorgesneden",2,0.001
"ingegeven",2,0.001
"rommeltje",2,0.001
"frasen",2,0.001
"wijkverpleegkundigen",2,0.001
"humanitaire",2,0.001
"oploopt",2,0.001
"gebruikte",2,0.001
"instrument",2,0.001
"garandeert",2,0.001
"vertelde",2,0.001
"assertiviteit",2,0.001
"latere",2,0.001
"journalisten",2,0.001
"uitgesteld",2,0.001
"afgekeurd",2,0.001
"gereageerd",2,0.001
"terras",2,0.001
"heten",2,0.001
"geknokt",2,0.001
"standhouden",2,0.001
"verbeterd",2,0.001
"schuilgaat",2,0.001
"kille",2,0.001
"opsomming",2,0.001
"score",2,0.001
"uitgaat",2,0.001
"posten",2,0.001
"telefoontjes",2,0.001
"micro",2,0.001
"vrijblijvende",2,0.001
"gemeend",2,0.001
"duim",2,0.001
"spreuk",2,0.001
"aangelegenheid",2,0.001
"betalingsproblemen",2,0.001
"uiting",2,0.001
"grafieken",2,0.001
"viel",2,0.001
"grafiek",2,0.001
"icao",2,0.001
"drastisch",2,0.001
"nadere",2,0.001
"voelden",2,0.001
"belastingschijf",2,0.001
"paraat",2,0.001
"gevaarlijker",2,0.001
"herzien",2,0.001
"louter",2,0.001
"normandië",2,0.001
"zorgsector",2,0.001
"toegepast",2,0.001
"uitgespeeld",2,0.001
"alcohol",2,0.001
"ergernis",2,0.001
"volwassenen",2,0.001
"figuur",2,0.001
"beslissing",2,0.001
"oploop",2,0.001
"hersteld",2,0.001
"zwak",2,0.001
"werkgelegenheidscijfers",2,0.001
"grijpt",2,0.001
"gemeenschappelijke",2,0.001
"arbeidshandicap",2,0.001
"grijze",2,0.001
"breken",2,0.001
"toepassing",2,0.001
"maskeren",2,0.001
"verwijst",2,0.001
"keert",2,0.001
"somalische",2,0.001
"aankomt",2,0.001
"opties",2,0.001
"instabiele",2,0.001
"gemeden",2,0.001
"suggereren",2,0.001
"heette",2,0.001
"lijve",2,0.001
"tegenvallers",2,0.001
"gates",2,0.001
"glastuinbouw",2,0.001
"rights",2,0.001
"gematigde",2,0.001
"klassieke",2,0.001
"getuigenispolitiek",2,0.001
"uitstraalt",2,0.001
"allerminst",2,0.001
"begrotingsdiscipline",2,0.001
"inkomensniveaus",2,0.001
"hieraan",2,0.001
"gekoppeld",2,0.001
"raak",2,0.001
"raam",2,0.001
"combinatiekorting",2,0.001
"gelach",2,0.001
"doorgeschoten",2,0.001
"waspoeder",2,0.001
"platen",2,0.001
"coûte",2,0.001
"jongstleden",2,0.001
"fascinerend",2,0.001
"wijzelf",2,0.001
"apart",2,0.001
"verkiezingsuitslag",2,0.001
"gelukkigste",2,0.001
"voorzitterschap",2,0.001
"beginsel",2,0.001
"lastenverzwaringen",2,0.001
"voedselsysteem",2,0.001
"dusdanig",2,0.001
"bewegingen",2,0.001
"beleidsmaatregel",2,0.001
"focus",2,0.001
"doelwit",2,0.001
"geïsoleerd",2,0.001
"bonnetjes",2,0.001
"vóór",2,0.001
"jacht",2,0.001
"verbeteringen",2,0.001
"muur",2,0.001
"vork",2,0.001
"defensiesamenwerking",2,0.001
"wetsartikel",2,0.001
"zwartkijkers",2,0.001
"wetgevers",2,0.001
"kroeg",2,0.001
"zonet",2,0.001
"oorlogsmisdadigers",2,0.001
"beloof",2,0.001
"vergissing",2,0.001
"hopeloos",2,0.001
"fortuyn",2,0.001
"slimmer",2,0.001
"onderwijzers",2,0.001
"bewaakt",2,0.001
"diefstal",2,0.001
"predikt",2,0.001
"college",2,0.001
"bottleneck",2,0.001
"verbeterpunten",2,0.001
"redt",2,0.001
"verdienmogelijkheden",2,0.001
"reis",2,0.001
"woordje",2,0.001
"leest",2,0.001
"leers",2,0.001
"leert",2,0.001
"aardappel",2,0.001
"behoorlijke",2,0.001
"succesvol",2,0.001
"lachwekkend",2,0.001
"aanhouding",2,0.001
"doorbroken",2,0.001
"herdenkingen",2,0.001
"vastgelegd",2,0.001
"ondermijning",2,0.001
"superstaat",2,0.001
"zelfstandige",2,0.001
"heerma",2,0.001
"lumpsumtaakstelling",2,0.001
"extreme",2,0.001
"bevordering",2,0.001
"slachtofferrol",2,0.001
"spookbeelden",2,0.001
"optelsom",2,0.001
"prevaleren",2,0.001
"woningcorporaties",2,0.001
"vraagstukken",2,0.001
"bikini",2,0.001
"haten",2,0.001
"versie",2,0.001
"aardgasbaten",2,0.001
"night",2,0.001
"voortaan",2,0.001
"bredere",2,0.001
"centen",2,0.001
"ombuigingen",2,0.001
"inslag",2,0.001
"spreektijden",2,0.001
"appels",2,0.001
"neergekomen",2,0.001
"legde",2,0.001
"veelal",2,0.001
"erfelijk",2,0.001
"legio",2,0.001
"waarheden",2,0.001
"traineren",2,0.001
"receptuur",2,0.001
"ingehuurde",2,0.001
"winkeltijdenwet",2,0.001
"extra's",2,0.001
"sprintje",2,0.001
"aanspreekt",2,0.001
"spannende",2,0.001
"beroerd",2,0.001
"koopkrachtverbetering",2,0.001
"onnavolgbare",2,0.001
"terechtkunnen",2,0.001
"overdreven",2,0.001
"genootschap",2,0.001
"historicus",2,0.001
"sociaaldemocratische",2,0.001
"verschuift",2,0.001
"meldpunt",2,0.001
"lunchpauze",2,0.001
"budgettaire",2,0.001
"zotte",2,0.001
"zachte",2,0.001
"wegliep",2,0.001
"werkbezoek",2,0.001
"innovaties",2,0.001
"vooruitgaat",2,0.001
"zogenoemde",2,0.001
"afloopt",2,0.001
"country",2,0.001
"gedreven",2,0.001
"natuurlijke",2,0.001
"jeugd",2,0.001
"aanval",2,0.001
"deugdelijke",2,0.001
"erfenis",2,0.001
"veronderstelling",2,0.001
"verkleed",2,0.001
"wegzet",2,0.001
"wereldbeeld",2,0.001
"verdiend",2,0.001
"volkert",2,0.001
"troelstra",2,0.001
"vastzetten",2,0.001
"optellen",2,0.001
"inherent",2,0.001
"dankjewel",2,0.001
"onverminderd",2,0.001
"kritiekpunt",2,0.001
"armoedegrens",2,0.001
"snijdt",2,0.001
"onbetaalbaar",2,0.001
2004,2,0.001
2003,2,0.001
"inclusieve",2,0.001
2023,2,0.001
2019,2,0.001
"bestuurlijk",2,0.001
2050,2,0.001
"inzetbaar",2,0.001
"onderneemt",2,0.001
"premiegeld",2,0.001
"beweerd",2,0.001
"beweegt",2,0.001
"ingeboekt",2,0.001
"aangrijpen",2,0.001
"act",2,0.001
"vermoordt",2,0.001
"apb",2,0.001
"invalkracht",2,0.001
"initiatiefnota",2,0.001
"dinerpauze",2,0.001
"laars",2,0.001
"verzekerden",2,0.001
"item",2,0.001
"zekere",2,0.001
"normering",2,0.001
"ruzie",2,0.001
"commandant",2,0.001
"bel",2,0.001
"big",2,0.001
"bnp",2,0.001
"opbouwend",2,0.001
"wijkagent",2,0.001
"wetgever",2,0.001
"eenprogramma",2,0.001
"integendeel",2,0.001
"dralen",2,0.001
"roer",2,0.001
"inkomenseffecten",2,0.001
"bestrijd",2,0.001
"cer",2,0.001
"rondleiding",2,0.001
"inboeken",2,0.001
"dinsdag",2,0.001
"terugblik",2,0.001
"coa",2,0.001
"belemmerend",2,0.001
"opgezocht",2,0.001
"achterbannen",2,0.001
"shopt",2,0.001
"gedragingen",2,0.001
"omvat",2,0.001
"nctv",2,0.001
"onderschrijft",2,0.001
"gelijkwaardige",2,0.001
"gepredikt",2,0.001
"dac",2,0.001
"dal",2,0.001
"dam",2,0.001
"verrijken",2,0.001
"geïntensiveerd",2,0.001
"onderbouwt",2,0.001
"stemgedrag",2,0.001
"lengte",2,0.001
"lacht",2,0.001
"consumptie",2,0.001
"dom",2,0.001
"daarentegen",2,0.001
"aankondigen",2,0.001
"verdoemenis",2,0.001
"gerepareerd",2,0.001
"scheiding",2,0.001
"gedeelde",2,0.001
"omwille",2,0.001
"koeien",2,0.001
"invasieve",2,0.001
"transitiekosten",2,0.001
"elf",2,0.001
"bloedbad",2,0.001
"hechten",2,0.001
"massief",2,0.001
"ere",2,0.001
"structuurversterking",2,0.001
"pijnlijk",2,0.001
"verplicht",2,0.001
"evenmin",2,0.001
"fan",2,0.001
"allerbeste",2,0.001
"toestaat",2,0.001
"pensioenpremie",2,0.001
"indringend",2,0.001
"drastische",2,0.001
"energiebesparingsaftrek",2,0.001
"gas",2,0.001
"naties",2,0.001
"bijgeplust",2,0.001
"traplift",2,0.001
"effectief",2,0.001
"uitstralen",2,0.001
"gepubliceerd",2,0.001
"waag",2,0.001
"bestreden",2,0.001
"vergroenen",2,0.001
"zachtst",2,0.001
"meegewogen",2,0.001
"duitsers",2,0.001
"uitschieters",2,0.001
"ware",2,0.001
"aard",2,0.001
"ende",2,0.001
"substantieel",2,0.001
"hel",2,0.001
"aanpassing",2,0.001
"intrekkingswet",2,0.001
"hup",2,0.001
"verbindingen",2,0.001
"dekker",2,0.001
"ibo",2,0.001
"aangeleverd",2,0.001
"gedurende",2,0.001
"ijs",2,0.001
"hoelang",2,0.001
"blijdschap",2,0.001
"overgelaten",2,0.001
"speculeer",2,0.001
"overdag",2,0.001
"achterliggende",2,0.001
"altaar",2,0.001
"omdraaien",2,0.001
"substantiële",2,0.001
"schaamlap",2,0.001
"instemmend",2,0.001
"vloer",2,0.001
"fractievergadering",2,0.001
"verwaarloosd",2,0.001
"buurtbarbecue",2,0.001
"formulering",2,0.001
"teruggebracht",2,0.001
"kostenefficiëntie",2,0.001
"foute",2,0.001
"kbo",2,0.001
"óns",2,0.001
"grondstoffenroof",2,0.001
"loodsdienst",2,0.001
"actieve",2,0.001
"inspraak",2,0.001
"aanvullend",2,0.001
"kou",2,0.001
"appreciatie",2,0.001
"gerespecteerd",2,0.001
"uitzicht",2,0.001
"reparatie",2,0.001
"wekt",2,0.001
"aanscherpen",2,0.001
"plafond",2,0.001
"lak",2,0.001
"west",2,0.001
"eraf",2,0.001
"leo",2,0.001
"gênant",2,0.001
"merkt",2,0.001
"erna",2,0.001
"banenplannetjes",2,0.001
"uitbuiting",2,0.001
"rabbijn",2,0.001
"ingebakken",2,0.001
"prikken",2,0.001
"doorlopen",2,0.001
"machtigste",2,0.001
"doelbewust",2,0.001
"kwartaal",2,0.001
"huurcontract",2,0.001
"mei",2,0.001
"bezuinigde",2,0.001
"handelsgedeelte",2,0.001
"overheersers",2,0.001
"mix",2,0.001
"project",2,0.001
"verstoring",2,0.001
"modelcontracten",2,0.001
"stroming",2,0.001
"indient",2,0.001
"lichaam",2,0.001
"rapportje",2,0.001
"realiseert",2,0.001
"verkleind",2,0.001
"grapjes",2,0.001
"afbouwen",2,0.001
"gevormd",2,0.001
"urgentie",2,0.001
"nhs",2,0.001
"beoordelen",2,0.001
"blind",2,0.001
"noc",2,0.001
"flexcontracten",2,0.001
"not",2,0.001
"werkloosheidscijfers",2,0.001
"existentieel",2,0.001
"nsf",2,0.001
"ijzer",2,0.001
"neerzetten",2,0.001
"wegloopt",2,0.001
"aangepast",2,0.001
"verkapte",2,0.001
"meter",2,0.001
"stagnatie",2,0.001
"inburgering",2,0.001
"contractvrijheid",2,0.001
"massaal",2,0.001
"bijstellingen",2,0.001
"gemeentelijke",2,0.001
"winstmaximalisatie",2,0.001
"moderne",2,0.001
"wint",2,0.001
"aangevraagd",2,0.001
"gerust",2,0.001
"you're",2,0.001
"pen",2,0.001
"uitdragen",2,0.001
"varkenshouderij",2,0.001
"pim",2,0.001
"gerven",2,0.001
"opbouw",2,0.001
"onderkennen",2,0.001
"kennisgenomen",2,0.001
"graaiers",2,0.001
"selectie",2,0.001
"aandragen",2,0.001
"oververtegenwoordigd",2,0.001
"mét",2,0.001
"trainers",2,0.001
"tweedracht",2,0.001
"geheeld",2,0.001
"jaarlijks",2,0.001
"wonder",2,0.001
"opneemt",2,0.001
"belangstelling",2,0.001
"eurocrisis",2,0.001
"flexibiliteit",2,0.001
"uitgegaan",2,0.001
"rit",2,0.001
"klaagt",2,0.001
"bakken",2,0.001
"rtl",2,0.001
"afhaken",2,0.001
"zekerheden",2,0.001
"trouwen",2,0.001
"gewekt",2,0.001
"korans",2,0.001
"onnodige",2,0.001
"vuren",2,0.001
"toonde",2,0.001
"opgaat",2,0.001
"belemmeringen",2,0.001
"gestopt",2,0.001
"ambt",2,0.001
"kapmes",2,0.001
"urenlang",2,0.001
"fiscalist",2,0.001
"medemens",2,0.001
"treffer",2,0.001
"zochten",2,0.001
"overhoudt",2,0.001
"akkers",2,0.001
"amvb",2,0.001
"ervaringen",2,0.001
"tik",2,0.001
"tja",2,0.001
"gieter",2,0.001
"zorgsysteem",2,0.001
"overtreden",2,0.001
"vereenvoudigen",2,0.001
"bekijk",2,0.001
"inspectie",2,0.001
"verplaatst",2,0.001
"reclame",2,0.001
"stokje",2,0.001
"anti",2,0.001
"fransman",2,0.001
"misstand",2,0.001
"plattelandsontwikkelingsprogramma",2,0.001
"landbouwbegroting",2,0.001
"bevechten",2,0.001
"aangehaald",2,0.001
"gemakkelijker",2,0.001
"muziek",2,0.001
"intensiveert",2,0.001
"tikkie",2,0.001
"paradox",2,0.001
"ervanaf",2,0.001
"rekeningen",2,0.001
"meegedacht",2,0.001
"mislukte",2,0.001
"huwelijk",2,0.001
"val",2,0.001
"noemden",2,0.001
"winter",2,0.001
"verprutst",2,0.001
"daarnet",2,0.001
"vpb",2,0.001
"aftrekspecifieke",2,0.001
"vwo",2,0.001
"afspiegelingsbeginsel",2,0.001
"verworden",2,0.001
"verlegt",2,0.001
"lieden",2,0.001
"vermogenspositie",2,0.001
"dringt",2,0.001
"rijke",2,0.001
"verkiezingsbeloftes",2,0.001
"opgeleide",2,0.001
"ergste",2,0.001
"wegkijken",2,0.001
"presentatie",2,0.001
"gepleit",2,0.001
"bereikte",2,0.001
"inkomensstijging",2,0.001
"passende",2,0.001
"tonnen",2,0.001
"betreffen",2,0.001
"benoemt",2,0.001
"overkant",2,0.001
"vreemdelingenketen",2,0.001
"betrouwen",2,0.001
"treiter",2,0.001
"onmacht",2,0.001
"aanbod",2,0.001
"reloceren",2,0.001
"chaos",2,0.001
"knappe",2,0.001
"onthoofden",2,0.001
"torenhoge",2,0.001
"pamflet",2,0.001
"bereikbaarheid",2,0.001
"overheveling",2,0.001
"zenden",2,0.001
"onthoud",2,0.001
"ondervonden",2,0.001
"marge",2,0.001
"fatsoenlijker",2,0.001
"flagrant",2,0.001
"aandringen",2,0.001
"blijvende",2,0.001
"reallocatie",2,0.001
"zon",2,0.001
"binnenlaat",2,0.001
"frontex",2,0.001
"gebiedsverbod",2,0.001
"volkspartijen",2,0.001
"zoekgeraakt",2,0.001
"jeugdwerkloosheid",2,0.001
"bordes",2,0.001
"daartussen",2,0.001
"gevoeld",2,0.001
"verschoven",2,0.001
"verlaag",2,0.001
"handig",2,0.001
"hanteert",2,0.001
"ontdekt",2,0.001
"matig",2,0.001
"efficiënt",2,0.001
"paars",2,0.001
"koopkrachteffecten",2,0.001
"meegekregen",2,0.001
"bijstaan",2,0.001
"enveloppe",2,0.001
"jood",2,0.001
"nakijken",2,0.001
"historische",2,0.001
"islamitisch",2,0.001
"schamen",2,0.001
"realistisch",2,0.001
"sneeuwschuiver",2,0.001
"check",2,0.001
"denkbare",2,0.001
"redelijkheid",2,0.001
"azmani",2,0.001
"pleidooien",2,0.001
"onderschat",2,0.001
"bevolkingsgroepen",2,0.001
"rutte/asscher",2,0.001
"teller",2,0.001
"nieuwsgierig",2,0.001
"toegezegde",2,0.001
"uitgetrokken",2,0.001
"koopkrachtplaatje",2,0.001
"rechtspraak",2,0.001
"deplorabele",2,0.001
"bewoordingen",2,0.001
"websites",2,0.001
"verlengen",2,0.001
"rondje",2,0.001
"daaronder",2,0.001
"meebrengt",2,0.001
"stallen",2,0.001
"onderdrukken",2,0.001
"fiksen",2,0.001
"stukadoors",2,0.001
"alexander",2,0.001
"irritant",2,0.001
"denkfout",2,0.001
"afmaakt",2,0.001
"crisispakketten",2,0.001
"gezinsleden",2,0.001
"coalitieland",2,0.001
"godslastering",2,0.001
"geïntroduceerd",2,0.001
"honderdduizend",2,0.001
"kolen",2,0.001
"terminologie",2,0.001
"peren",2,0.001
"veeteelt",2,0.001
"vriendjes",2,0.001
"hoopte",2,0.001
"gedacht",2,0.001
"kubieke",2,0.001
"losgelaten",2,0.001
"reeks",2,0.001
"failliet",2,0.001
"werkers",2,0.001
"consequentie",2,0.001
"porsche",2,0.001
"china",2,0.001
"korter",2,0.001
"ondersteunt",2,0.001
"duurde",2,0.001
"kustbewaking",2,0.001
"elite",2,0.001
"bewuste",2,0.001
"buurland",2,0.001
"drama's",2,0.001
"tegemoetkoming",2,0.001
"peter",2,0.001
"zevende",2,0.001
"verschrikkelijke",2,0.001
"verkiezingsdebat",2,0.001
"overtochten",2,0.001
"film",2,0.001
"compacts",2,0.001
"verkopen",2,0.001
"vertegenwoordigers",2,0.001
"heenkomen",2,0.001
"aanwijzen",2,0.001
"natie",2,0.001
"clubs",2,0.001
"uitermate",2,0.001
"koelkasten",2,0.001
"hardste",2,0.001
"eventjes",2,0.001
"gevangenis",2,0.001
"misbruik",2,0.001
"opgeheven",2,0.001
"achterblijven",2,0.001
"fysiotherapeuten",2,0.001
"zoveelste",2,0.001
"agenderen",2,0.001
"daarbuiten",2,0.001
"overwegingen",2,0.001
"goochelen",2,0.001
"huurhuis",2,0.001
"plekke",2,0.001
"tegenkracht",2,0.001
"gestraften",2,0.001
"rapporteren",2,0.001
"vluchtelingenstroom",2,0.001
"vermelden",2,0.001
"fietser",2,0.001
"migration",2,0.001
"immigranten",2,0.001
"lening",2,0.001
"flex",2,0.001
"pleitbezorger",1,0.0005
"uittrekt",1,0.0005
"beleidsmaatregelen",1,0.0005
"schoenen",1,0.0005
"machtsverdeling",1,0.0005
"houdbaarheid",1,0.0005
"d",1,0.0005
"h",1,0.0005
"m",1,0.0005
"p",1,0.0005
"t",1,0.0005
"z",1,0.0005
"uitdrukking",1,0.0005
"reclamefolders",1,0.0005
"ellendige",1,0.0005
"dumpt",1,0.0005
"gedeeltelijk",1,0.0005
"actievoerder",1,0.0005
"driekleur",1,0.0005
"bevordert",1,0.0005
"demonsteren",1,0.0005
"gewapend",1,0.0005
"gebeurden",1,0.0005
"inkomensverlies",1,0.0005
"drempels",1,0.0005
"ouderenwerkloosheid",1,0.0005
"aanhangen",1,0.0005
"scheldwoorden",1,0.0005
"façade",1,0.0005
"migratiestromen",1,0.0005
"schadelijk",1,0.0005
"interrumpanten",1,0.0005
"aangeharkte",1,0.0005
"wouter",1,0.0005
"leugenaars",1,0.0005
"evengoed",1,0.0005
"getogen",1,0.0005
"ongeboren",1,0.0005
"jihadisme",1,0.0005
"wolventekens",1,0.0005
"doorzetten",1,0.0005
"slaapplek",1,0.0005
"luchten",1,0.0005
"slijpen",1,0.0005
"nederlaag",1,0.0005
"enveloppen",1,0.0005
"verhuurdersheffing",1,0.0005
"staatsinrichting",1,0.0005
"ontgaat",1,0.0005
"baat",1,0.0005
"mêlee",1,0.0005
"thomas",1,0.0005
"minderheden",1,0.0005
"bént",1,0.0005
"'m",1,0.0005
"landverrader",1,0.0005
"'t",1,0.0005
"onvrijer",1,0.0005
"leefstijl",1,0.0005
"deugdelijker",1,0.0005
5,1,0.0005
"paniekbeelden",1,0.0005
33,1,0.0005
35,1,0.0005
37,1,0.0005
"star",1,0.0005
41,1,0.0005
43,1,0.0005
49,1,0.0005
"nummers",1,0.0005
"röntgenfoto",1,0.0005
"uitgelekt",1,0.0005
"beheersbaar",1,0.0005
53,1,0.0005
55,1,0.0005
59,1,0.0005
"machte",1,0.0005
65,1,0.0005
74,1,0.0005
75,1,0.0005
"trede",1,0.0005
"trend",1,0.0005
"voorhebt",1,0.0005
99,1,0.0005
"megamorfose",1,0.0005
"verzwijgt",1,0.0005
"albanees",1,0.0005
"beschrijven",1,0.0005
"kranten",1,0.0005
"resettlements",1,0.0005
"geplastificeerde",1,0.0005
"indringende",1,0.0005
"afgrond",1,0.0005
"zaaien",1,0.0005
"stof",1,0.0005
"voorspelde",1,0.0005
"forsere",1,0.0005
"monstrum",1,0.0005
"menselijke",1,0.0005
"fiscus",1,0.0005
"belastingambtenaren",1,0.0005
"beheersbare",1,0.0005
"nijpend",1,0.0005
"5˚",1,0.0005
"garandeer",1,0.0005
"wedstrijdje",1,0.0005
"voorgedragen",1,0.0005
"hiertegen",1,0.0005
"blikken",1,0.0005
"bratislava",1,0.0005
"relocatieprogramma",1,0.0005
"aanvang",1,0.0005
"overheidsmoloch",1,0.0005
"broeikasgassen",1,0.0005
"chirurg",1,0.0005
"zelfvoldaanheid",1,0.0005
"ambtenarenapparaat",1,0.0005
"vroeggepensioneerden",1,0.0005
"veertiende",1,0.0005
"belastingpolitiek",1,0.0005
"schepjes",1,0.0005
"gemunt",1,0.0005
"uitgelezen",1,0.0005
"gekoloniseerd",1,0.0005
"grondwetsartikel",1,0.0005
"eeuwse",1,0.0005
"slordig",1,0.0005
"foei",1,0.0005
"resten",1,0.0005
"jelles",1,0.0005
"groepje",1,0.0005
"renzi",1,0.0005
"aanklopt",1,0.0005
"visumvrij",1,0.0005
"a4",1,0.0005
"sussende",1,0.0005
"transportondernemer",1,0.0005
"luizen",1,0.0005
"fooi",1,0.0005
"bv",1,0.0005
"bw",1,0.0005
"cd",1,0.0005
"vreest",1,0.0005
"vernederende",1,0.0005
"vervallen",1,0.0005
"bevoordeeld",1,0.0005
"onterecht",1,0.0005
"laatbloeiers",1,0.0005
"du",1,0.0005
"eh",1,0.0005
"ei",1,0.0005
"ge",1,0.0005
"jodendom",1,0.0005
"toelichten",1,0.0005
"politiebegeleiding",1,0.0005
"celsius",1,0.0005
"hoekse",1,0.0005
"onduidelijkheden",1,0.0005
"jl",1,0.0005
"ki",1,0.0005
"veelzijdig",1,0.0005
"nobel",1,0.0005
"le",1,0.0005
"dunkt",1,0.0005
"mo",1,0.0005
"afgekondigde",1,0.0005
"fiscal",1,0.0005
"geestelijke",1,0.0005
"no",1,0.0005
"dunne",1,0.0005
"sneuvelde",1,0.0005
"implementeren",1,0.0005
"on",1,0.0005
"zuivere",1,0.0005
"verwerpen",1,0.0005
"hoekje",1,0.0005
"so",1,0.0005
"st",1,0.0005
"weemoedig",1,0.0005
"hoeken",1,0.0005
"ut",1,0.0005
"allerrijksten",1,0.0005
"vn",1,0.0005
"parijsakkoord",1,0.0005
"liefdesverdriet",1,0.0005
"noodklok",1,0.0005
"standaardhuishoudens",1,0.0005
"aangiftebereidheid",1,0.0005
"opbeurende",1,0.0005
"binnenstappen",1,0.0005
"bewindslieden",1,0.0005
"wijsgemaakt",1,0.0005
"arbitragehof",1,0.0005
"bestraffen",1,0.0005
"eenmansfractie",1,0.0005
"ontneemt",1,0.0005
"baseer",1,0.0005
"ongemakkelijke",1,0.0005
"maatvoering",1,0.0005
"noodopvang",1,0.0005
"cultuurrelativisten",1,0.0005
"negatievelingen",1,0.0005
"geïnspireerd",1,0.0005
"nadelige",1,0.0005
"juicht",1,0.0005
"verjaardagstaart",1,0.0005
"vleesindustrie",1,0.0005
"schreeuwlelijken",1,0.0005
"finetunen",1,0.0005
"asielopvang",1,0.0005
"toevallige",1,0.0005
"verlost",1,0.0005
"aansluiting",1,0.0005
"revolutie",1,0.0005
"onverdienstelijk",1,0.0005
"geduld",1,0.0005
"meevallers",1,0.0005
"overtredingen",1,0.0005
"toekomstgericht",1,0.0005
"koopkrachtdaling",1,0.0005
"aanvliegroute",1,0.0005
"polariseert",1,0.0005
"vaststelling",1,0.0005
"dominantie",1,0.0005
"onschendbaar",1,0.0005
"naaste",1,0.0005
"psyche",1,0.0005
"wolven",1,0.0005
"beek",1,0.0005
"redeneert",1,0.0005
"stimulans",1,0.0005
"christiania",1,0.0005
"homoseksuele",1,0.0005
"bijbehorend",1,0.0005
"terechtkan",1,0.0005
"verkiest",1,0.0005
"gekheid",1,0.0005
"verduurzamen",1,0.0005
"jodenhaat",1,0.0005
"bijstandsnorm",1,0.0005
"slijten",1,0.0005
"radar",1,0.0005
"tipje",1,0.0005
"berm",1,0.0005
"berg",1,0.0005
"international",1,0.0005
"nucleaire",1,0.0005
"professor",1,0.0005
"schooldirecteur",1,0.0005
"langsgaan",1,0.0005
"beklemmend",1,0.0005
"uitgeprocedeerde",1,0.0005
"stiekeme",1,0.0005
"achterbank",1,0.0005
"rechtsstatelijk",1,0.0005
"wachtrij",1,0.0005
"loper",1,0.0005
"overschreden",1,0.0005
"volkslied",1,0.0005
"keuzemenuutje",1,0.0005
"afgang",1,0.0005
"afgaat",1,0.0005
"vlaktaks",1,0.0005
"uitverkoopt",1,0.0005
"achterlopen",1,0.0005
