"Unfiltered word count","Occurrences","Percentage"
"voel",1,0.0048
"inhoudt",1,0.0048
"arbeidsbeperking",1,0.0048
"dichterbij",1,0.0048
"verhuisd",1,0.0048
"gekeken",1,0.0048
"pensioenkorting",1,0.0048
"oorlogsmisdadigers",1,0.0048
"lekker",1,0.0048
"vergissing",1,0.0048
"speciale",1,0.0048
"honderd",1,0.0048
"bewegingsruimte",1,0.0048
"slimmer",1,0.0048
"nationaliteiten",1,0.0048
"doorn",1,0.0048
"initiatief",1,0.0048
"jongvolwassene",1,0.0048
"misbruikt",1,0.0048
"verbeterpunten",1,0.0048
"brievenbusje",1,0.0048
"brengt",1,0.0048
"compensatie",1,0.0048
"reik",1,0.0048
"harte",1,0.0048
"amechtig",1,0.0048
"totdat",1,0.0048
"doorbroken",1,0.0048
"bevorderen",1,0.0048
"aangaan",1,0.0048
"vrij",1,0.0048
"machten",1,0.0048
"obesitas",1,0.0048
"sieren",1,0.0048
"realiseerbaar",1,0.0048
"veronderstellen",1,0.0048
"woningcorporaties",1,0.0048
"streven",1,0.0048
"agenten",1,0.0048
"leeftijdsdiscriminatie",1,0.0048
"samengevoegd",1,0.0048
"interessant",1,0.0048
"gezonde",1,0.0048
"maakte",1,0.0048
"spreektijden",1,0.0048
"beraadslaging",1,0.0048
"keukentafelgesprekken",1,0.0048
"klijnsma",1,0.0048
"agnes",1,0.0048
"studenten",1,0.0048
"geïntegreerd",1,0.0048
"zorgmijding",1,0.0048
"krater",1,0.0048
"middel",1,0.0048
"middag",1,0.0048
"beland",1,0.0048
"zekerheid",1,0.0048
"rijk",1,0.0048
"vuur",1,0.0048
"steunen",1,0.0048
"publiek",1,0.0048
"terechtkunnen",1,0.0048
"absoluut",1,0.0048
"ipad",1,0.0048
"ontwikkeling",1,0.0048
"lunchpauze",1,0.0048
"kantines",1,0.0048
"huurder",1,0.0048
"werkbezoek",1,0.0048
"afstraffen",1,0.0048
"inwoners",1,0.0048
"sluit",1,0.0048
"zogenoemde",1,0.0048
"incidenteel",1,0.0048
"slecht",1,0.0048
"gedreven",1,0.0048
"jeugd",1,0.0048
"aanval",1,0.0048
"afrika",1,0.0048
"opleveren",1,0.0048
"dwingen",1,0.0048
"tarieven",1,0.0048
"meent",1,0.0048
"gespeculeerde",1,0.0048
"grandioos",1,0.0048
"keren",1,0.0048
"irak",1,0.0048
"iran",1,0.0048
"thema",1,0.0048
"diezelfde",1,0.0048
"opgericht",1,0.0048
2012,1,0.0048
2021,1,0.0048
2015,1,0.0048
"machine",1,0.0048
"achilleshiel",1,0.0048
"samensmelting",1,0.0048
"beweert",1,0.0048
"bevolking",1,0.0048
"zorgmijdend",1,0.0048
"verzorgingshuizen",1,0.0048
"gezinnen",1,0.0048
"onderwijsraad",1,0.0048
"fonds",1,0.0048
"and",1,0.0048
"apb",1,0.0048
"veroordeeld",1,0.0048
"arm",1,0.0048
"verzekerden",1,0.0048
"vraagstuk",1,0.0048
"slagveld",1,0.0048
"grenzen",1,0.0048
"onafhankelijkheid",1,0.0048
"juridisch",1,0.0048
"verpleegsters",1,0.0048
"subsidie",1,0.0048
"erachter",1,0.0048
"redden",1,0.0048
"opbouwend",1,0.0048
"fantastisch",1,0.0048
"belegd",1,0.0048
"inleiding",1,0.0048
"hoogte",1,0.0048
"roof",1,0.0048
"zorgkamer",1,0.0048
"integreren",1,0.0048
"duisternis",1,0.0048
"opgezocht",1,0.0048
"armanipakken",1,0.0048
"aantreden",1,0.0048
"den",1,0.0048
"megabom",1,0.0048
"schuiven",1,0.0048
"onderbouwt",1,0.0048
"maximum",1,0.0048
"dol",1,0.0048
"aankondigen",1,0.0048
"gerepareerd",1,0.0048
"scheiding",1,0.0048
"gedeelde",1,0.0048
"overige",1,0.0048
"gevonden",1,0.0048
2500,1,0.0048
"transitiekosten",1,0.0048
"neen",1,0.0048
"verlaagd",1,0.0048
"terrein",1,0.0048
"wetswijziging",1,0.0048
"massief",1,0.0048
"idealen",1,0.0048
"vreselijk",1,0.0048
"debatteren",1,0.0048
"maanden",1,0.0048
"arabië",1,0.0048
"tijdperk",1,0.0048
"allerbeste",1,0.0048
"toestaan",1,0.0048
"gemakkelijk",1,0.0048
"opgedoekt",1,0.0048
"pensioenpremie",1,0.0048
"vergelijking",1,0.0048
"fnv",1,0.0048
"energieslurpende",1,0.0048
"bangmakerij",1,0.0048
"neemt",1,0.0048
"miljonairs",1,0.0048
"stelseldiscussie",1,0.0048
"gat",1,0.0048
"naties",1,0.0048
"kleuren",1,0.0048
"voorafgaand",1,0.0048
"ggz",1,0.0048
"interessants",1,0.0048
"gevallen",1,0.0048
"gerealiseerd",1,0.0048
"voedsel",1,0.0048
"ontkomen",1,0.0048
"stokpaardjes",1,0.0048
"lijstje",1,0.0048
"begrepen",1,0.0048
"overleven",1,0.0048
"aard",1,0.0048
"menen",1,0.0048
"substantieel",1,0.0048
"gezamenlijke",1,0.0048
"hou",1,0.0048
"razend",1,0.0048
"werkten",1,0.0048
"openzetten",1,0.0048
"verteld",1,0.0048
"gebundeld",1,0.0048
"optreden",1,0.0048
"maand",1,0.0048
"declareren",1,0.0048
"ruim",1,0.0048
"aangeleverd",1,0.0048
"behandelen",1,0.0048
"hoelang",1,0.0048
"eén",1,0.0048
"ruziën",1,0.0048
"dubbeltjes",1,0.0048
"negatieve",1,0.0048
"rondkomen",1,0.0048
"actz",1,0.0048
"randjes",1,0.0048
"bleef",1,0.0048
"bleek",1,0.0048
"bewijst",1,0.0048
"verzorgings",1,0.0048
"lubach",1,0.0048
"jij",1,0.0048
"indruk",1,0.0048
"vooruitzicht",1,0.0048
"onderzocht",1,0.0048
"jou",1,0.0048
"vuist",1,0.0048
"vergaat",1,0.0048
"verwaarloosd",1,0.0048
"reclameplaatje",1,0.0048
"macro",1,0.0048
"foute",1,0.0048
"kbo",1,0.0048
"ingegaan",1,0.0048
"leuke",1,0.0048
"verbod",1,0.0048
"asielzoeker",1,0.0048
"klagen",1,0.0048
"profiteren",1,0.0048
"welk",1,0.0048
"presenteert",1,0.0048
"toelichting",1,0.0048
"lag",1,0.0048
"verpleeghuis",1,0.0048
"buitenkomt",1,0.0048
"lef",1,0.0048
"leg",1,0.0048
"les",1,0.0048
"lid",1,0.0048
"vluchtelingenpartij",1,0.0048
"lot",1,0.0048
"uitbuiting",1,0.0048
"inzicht",1,0.0048
"doorlopen",1,0.0048
"oppakken",1,0.0048
"strijden",1,0.0048
"opbouwen",1,0.0048
"teruggaan",1,0.0048
"verwoestende",1,0.0048
"gewoond",1,0.0048
"mes",1,0.0048
"mis",1,0.0048
"geluiden",1,0.0048
"benaderen",1,0.0048
"dagelijks",1,0.0048
"gesloten",1,0.0048
"nek",1,0.0048
"new",1,0.0048
"eten",1,0.0048
"uitbreiden",1,0.0048
"opnemen",1,0.0048
"weglopen",1,0.0048
"flexcontracten",1,0.0048
"blijf",1,0.0048
"investeringsbank",1,0.0048
"neerzetten",1,0.0048
"probeerde",1,0.0048
"issue",1,0.0048
"kán",1,0.0048
"heleboel",1,0.0048
"naast",1,0.0048
"noem",1,0.0048
"oog",1,0.0048
"oké",1,0.0048
"betaald",1,0.0048
"wier",1,0.0048
"regeling",1,0.0048
"wijs",1,0.0048
"aanbestedingsvoorwaarden",1,0.0048
"wind",1,0.0048
"wist",1,0.0048
"pal",1,0.0048
"verbieden",1,0.0048
"with",1,0.0048
"service",1,0.0048
"tenminste",1,0.0048
"energiezuinig",1,0.0048
"pensioenen",1,0.0048
"amerikaanse",1,0.0048
"kwetsbare",1,0.0048
"huisartsen",1,0.0048
"microfoon",1,0.0048
"veilig",1,0.0048
"kennisgenomen",1,0.0048
"luister",1,0.0048
"daarnaar",1,0.0048
"uitgebreid",1,0.0048
"koketteert",1,0.0048
"neerzet",1,0.0048
"jaarlijks",1,0.0048
"weliswaar",1,0.0048
"hopen",1,0.0048
"kamercommissie",1,0.0048
"mogelijkheden",1,0.0048
"rem",1,0.0048
"verkwisting",1,0.0048
"verkiezingspunt",1,0.0048
"mooier",1,0.0048
"suggestie",1,0.0048
"rol",1,0.0048
"rug",1,0.0048
"gewekt",1,0.0048
"geweld",1,0.0048
"gewend",1,0.0048
"vuren",1,0.0048
"opgaan",1,0.0048
"vlucht",1,0.0048
"omlaag",1,0.0048
"illegalen",1,0.0048
"studeren",1,0.0048
"bewust",1,0.0048
"sta",1,0.0048
"afpakken",1,0.0048
"voltijdsbanen",1,0.0048
"tel",1,0.0048
"ten",1,0.0048
"ezel",1,0.0048
"zorgsysteem",1,0.0048
"bekijk",1,0.0048
"beloond",1,0.0048
"gevolgd",1,0.0048
"bemoeizucht",1,0.0048
"verplaatst",1,0.0048
"rijtje",1,0.0048
"stokje",1,0.0048
"doorslag",1,0.0048
"huurstijgingen",1,0.0048
"later",1,0.0048
"vertellen",1,0.0048
"gezondheidszorg",1,0.0048
"omhooggingen",1,0.0048
"interrumpeerde",1,0.0048
"gefaald",1,0.0048
"rekeningen",1,0.0048
"word",1,0.0048
"enthousiast",1,0.0048
"karakter",1,0.0048
"wijzigingen",1,0.0048
"balans",1,0.0048
"verlegt",1,0.0048
"wal",1,0.0048
"betaal",1,0.0048
"wet",1,0.0048
"woekerwinsten",1,0.0048
"logisch",1,0.0048
"inhouden",1,0.0048
"wegkijken",1,0.0048
"minderjarigen",1,0.0048
"samenleven",1,0.0048
"telkens",1,0.0048
"gepleit",1,0.0048
"benoemd",1,0.0048
"tonnen",1,0.0048
"tamboereert",1,0.0048
"tegemoetkomen",1,0.0048
"afgehaakt",1,0.0048
"afschaffing",1,0.0048
"binnenland",1,0.0048
"begaan",1,0.0048
"besteedbaar",1,0.0048
"multinationals",1,0.0048
"nergens",1,0.0048
"torenhoge",1,0.0048
"bereikbaarheid",1,0.0048
"pagina",1,0.0048
"ééntje",1,0.0048
"mededeling",1,0.0048
"markt",1,0.0048
"boekhouders",1,0.0048
"bespaard",1,0.0048
"zat",1,0.0048
"advies",1,0.0048
"zee",1,0.0048
"protestants",1,0.0048
"gesold",1,0.0048
"slachtoffers",1,0.0048
"knettergek",1,0.0048
"bordje",1,0.0048
"drieën",1,0.0048
"gevoerd",1,0.0048
"handel",1,0.0048
"verlaat",1,0.0048
"handig",1,0.0048
"wèl",1,0.0048
"wél",1,0.0048
"opdraaien",1,0.0048
"briljante",1,0.0048
"diplomatie",1,0.0048
"ellende",1,0.0048
"national",1,0.0048
"ineens",1,0.0048
"jonge",1,0.0048
"jojo",1,0.0048
"uitzoeken",1,0.0048
"tijdens",1,0.0048
"familieleden",1,0.0048
"lukken",1,0.0048
"site",1,0.0048
"gebeurde",1,0.0048
"regels",1,0.0048
"daartoe",1,0.0048
"scherpe",1,0.0048
"beperkt",1,0.0048
"inkomensherverdeling",1,0.0048
"pleidooien",1,0.0048
"onderschat",1,0.0048
"overgaan",1,0.0048
"toegang",1,0.0048
"rutte/asscher",1,0.0048
"teller",1,0.0048
"producent",1,0.0048
"betalingsregeling",1,0.0048
"transitie",1,0.0048
"zucht",1,0.0048
"websites",1,0.0048
"ondersteboven",1,0.0048
"smult",1,0.0048
"rondte",1,0.0048
"irritant",1,0.0048
"verantwoordelijk",1,0.0048
"hoorde",1,0.0048
"slim",1,0.0048
"ombouw",1,0.0048
"schetst",1,0.0048
"papier",1,0.0048
"gingen",1,0.0048
"komst",1,0.0048
"gezinsleden",1,0.0048
"doelen",1,0.0048
"omschakelen",1,0.0048
"opvatting",1,0.0048
"constateer",1,0.0048
"geïntroduceerd",1,0.0048
"honderdduizend",1,0.0048
"multinational",1,0.0048
"management",1,0.0048
"budgettering",1,0.0048
"elders",1,0.0048
"groeien",1,0.0048
"hoopte",1,0.0048
"groeide",1,0.0048
"kenmerken",1,0.0048
"reeds",1,0.0048
"losgelaten",1,0.0048
"failliet",1,0.0048
"werkers",1,0.0048
"vliegen",1,0.0048
"sprekerslijst",1,0.0048
"gebombardeerd",1,0.0048
"briljant",1,0.0048
"pompen",1,0.0048
"duurde",1,0.0048
"declaratiekosten",1,0.0048
"begrotingsvolgorde",1,0.0048
"kenschetsen",1,0.0048
"stonden",1,0.0048
"kortom",1,0.0048
"verantwoording",1,0.0048
"juli",1,0.0048
"trant",1,0.0048
"dubbelrelevant",1,0.0048
"kleinste",1,0.0048
"verkiezingsdebat",1,0.0048
"€5",1,0.0048
"vasthoudt",1,0.0048
"ongelooflijk",1,0.0048
"flauw",1,0.0048
"farmaceut",1,0.0048
"voorstelletje",1,0.0048
"gegraai",1,0.0048
"hoepels",1,0.0048
"financiën",1,0.0048
"reken",1,0.0048
"afhankelijkheid",1,0.0048
"huurterrein",1,0.0048
"ombouwen",1,0.0048
"fysiotherapeuten",1,0.0048
"zoveelste",1,0.0048
"invoeringskosten",1,0.0048
"geregeerd",1,0.0048
"simpel",1,0.0048
"omgaat",1,0.0048
"structurele",1,0.0048
"aangegeven",1,0.0048
"introduceren",1,0.0048
"opgebouwd",1,0.0048
"waardoor",1,0.0048
"uitspraak",1,0.0048
"structureel",1,0.0048
